customer_id,tenure,monthly_spend,usage_frequency,support_tickets,plan_type,churn_label
191d48627920b49bb88511a62515e2e8eeef46d9c0cbc2333585239b13261cd2,1,73.45,30,0,pro,0
c5ecb91efd2bbb550071d63847b9e04fa3d690bb83888af0f4afd2eaf2be43a8,4,97.25,30,0,enterprise,0
34b58f7ea16c9d75878f5a96850940955f47e0380cc5a23ec92c11d508f8245d,2,40.3,4,0,basic,0
e2fe4a3e8188cc2b768b11d91dd0d23a4441d9e2cde0d0bd31af785820a82447,30,87.9,30,0,pro,0
b4d3a3097c7873702950b2a70ba48d41a870922f519b36b10c4e6ae37648144c,20,32.65,0,1,basic,1
56a9af51422b464a62dc4c3e51c39dca1b6377b74f88f07d81c86edb9bfd9a7c,2,27.55,4,1,basic,1
1992dbe79578b21d6f06f15c86924afadd7690ce50ea58011dbbdbafc58c444a,8,64.95,4,0,pro,0
40ef77e3df021ad19105641b5755739213debe0dd6b3de684af080c75f08cb4a,36,39.45,4,0,basic,0
c08d474f0d00761c03fe79dca2e9329f45b40fbdcb39dedfc3f3cff1d86ecb70,14,47.1,4,0,pro,1
d8e2afca9fbe5c277fe4be0bbe85af5e807fa9c59abe6a793ef1b29a03ea785a,21,54.75,30,0,pro,0
d0e95989ec8ea4dcf864914ddd4a7e0f6f2a2ace012b3984ae3cbeb7765dc2cc,33,62.4,30,0,pro,0
98e58fc096d8edd8c7d4881ad7871fbe3351721a41acebca515692cdcfb9855d,18,25.85,0,0,basic,1
62d996df132c58d07203f7dcb3afc9fc9065939838da18bb85e940baf4bc53c3,30,32.65,4,0,basic,0
6857ffbc4fb8406add73d82a258db684f115509be4d5005dc7d6270b2f084cef,20,61.55,30,0,pro,0
9b73860be1e0930b5ed93fa0d9fb1afe55a8899a4a84aa4ca213f39199531d66,13,36.05,4,0,basic,0
52e43de8f6daf104a9a00a14760d2d12480330c9f4cb4750b7ee8e5df21a0b32,30,115.1,30,0,enterprise,0
e457e531293b03c264f26c72ee0be359c9958a64adf3fc770e543c2e51ae61c9,33,33.5,0,0,basic,1
c4f19ccf452e3620e3c9b0ecde028e3d59e2f410304ec176c9555ca48ae7f660,23,46.25,30,0,basic,0
16a31fbe343d5462378681e02968502576ba725108c251f82514464d7d7d8ebf,19,60.7,30,0,pro,0
36e8ac2e4815074b35e234c25381153c56c6a7b324797d5988108197a0e0acfc,27,61.55,4,0,pro,0
801530d453e9a839b23a21a0b55e9bc26c7f3e25485b2d3aa40e4cf42c3f1acd,12,30.1,0,0,basic,1
7f56d2fe3d0fa078d5505e2b0351e3a3d7df74a7dc45a8641c1399d864ef5b55,16,83.65,30,1,pro,0
f3aad09e6c531380ba21828c2564aa5b8dd60e5255491ee459744d7b34dda88b,33,42.85,30,0,basic,0
6bd866f34866fc0523a615f20889dd2fb8e8b5774443c71dcabbff6aadfe2d1c,19,64.1,30,0,pro,0
ac07125ca1838b0469d0896a69cb31d2af5d298dd7504e91d6a5c0ff3258f30f,11,30.1,0,1,basic,1
27b577f9506cc60619a88d1d128d0415fd74cb96c0ea839521703162618a7672,1,30.95,0,1,basic,1
47754fec053d5663659010d3496eb93a5c874f38e8360fc4b96ec133619d928e,27,82.8,30,0,pro,0
3f962e0fe9f15c4732f10a9d2c340b1fd528e6bc99de4bc0548eaa2429c2d286,13,63.25,4,0,pro,0
5af80ae32e15dc72f2da5ae1116d7f94a9f56288e9a4349d12412bf8357fb731,6,40.3,4,0,basic,0
b6899e91fc9ae1d6475743d882258d3755c17f55218d3cd4b5eab8068373bb2d,3,29.25,4,1,basic,1
fa9e404334a36ee29dc8a94909248d9d9710e2858694d8638ec19f16aaa4e979,3,30.95,4,0,basic,1
447fb8044bd7fab55b2e05d155a6e8cacce7d71cc25b2120eee69bdef4fbb1a0,36,44.55,30,0,basic,0
bdd41a993046b08faddade971671876b64cbdb293c5b1a97ebe68d0a272d30bf,14,55.6,30,0,pro,1
fee1a93b0d94b8f8f13ed4f93aef1257a41419799f77a19fdaebccf65a2c68d2,29,42.0,30,0,basic,0
e93a336f460f0eed32ce63d35c2c0cd1e4308e80d87d714d50421d2e50575e1a,5,56.45,4,0,pro,1
a8dcb9b579bc04ae7084e50a26ae41d23ff579e131e03e59483741751d92816a,31,107.45,30,0,enterprise,0
69275bbc9b7bbcc4b9b32ebbbedeb3449b06ebbcb95d4be3a02d21f25da48e67,16,35.2,0,0,basic,1
58349c48105075f47396d4b73cfaffd7c7315506ba849334d5260917ab44386e,32,25.85,4,0,basic,1
19d6aeddc125ccbe0bab3e373ad75cd001ded3ddaaaee795f5e4d28bde380f49,27,65.8,30,0,pro,1
296a9aed8ceb94abeeba9df077ded633966d73d0d25d3740e6d3cd555f8a80c5,28,38.6,4,0,basic,0
52112f45cb826beca615b5e44ee8e55b72ca9f0a86e4542c87b1497a5a582048,24,26.7,4,0,basic,0
6b99e7df0fce3ef44b2c70a01848021cd7509a0d4720aa6ad7d9155fd1daca4e,6,51.35,4,0,pro,1
2795a1aec6f8390c879927757e525195b71107c6182f2d603cda8957c2129728,9,32.65,4,1,basic,1
3aa52a6b4fa17224cdd0cab460572f427a51d3db0e199fdca195399f1da2b2c1,24,26.7,4,0,basic,1
566a9cc4b045051c4fd9aa4f4f0a1018dd14b8130a8ee0c997fdc4fc1b02ee36,2,33.5,4,1,basic,1
0bb219618d7ebbf97004eeefef0d641ac8ffbf814f90fbc1250a1c92872c8eeb,5,36.9,0,0,basic,0
fa6175d05b626de129e5bc6bd001656055b42c77afb4139d63ddcd36371d3ff1,11,48.8,4,0,pro,0
e9728a099b3e558834242527fbc54220ae160e8394eb0474f2e1de3c41dce18e,31,26.7,0,0,basic,1
5def3e262f426dff490ced87572e985968e9d55d39d5236d279376563886422f,14,81.1,30,1,pro,0
e65cf25210df974ea3c7ea38da3513650686242f8c530afa738528df7f621f86,8,26.7,0,0,basic,1
18cd7ad3bde9216523d90806abe6ab569ca98700b99151545f6142616e706c0a,36,36.9,0,0,basic,1
06671e5b242a8316cb1307e01dd777c48c407b11f4a869ebbf5d85d15b275cf2,31,32.65,0,1,basic,1
08167db7623e3971a69d1242106196fe944e498637a7ec3245739f5440b8109f,24,42.85,4,0,basic,0
8f613b4140a844efb9b59524bc232d5e740ae4dad5960db8babfbb157fb80c53,30,51.35,30,0,pro,0
cab0f17203b2b28f016f254db80a241423b7e5993baf9503cb9d54ca195533aa,6,28.4,0,0,basic,1
d9780247b49da4e203909f1469a996c702ec6133789014b59ef309c0cf0732d0,2,76.0,30,0,pro,0
acc5ab677f3e39f3ea5e6bb6ede0caa55e948b8a46fdbd64ef1cc08498a3d81d,12,68.35,4,0,pro,0
ca13d2467869104ac31461c785d1ec6a8afb9664d80e127e4e6778f13be4df73,36,43.7,30,0,basic,0
24ba815f4e596f0421a84b71e6fef1d72e25b6a2276e52c7a688833cf2980f19,5,64.95,30,0,pro,1
40f9455402f6517127caff6d00fdc9a7e9a8a88037ed90d19ccee780d32d4d41,5,95.55,30,0,enterprise,0
216c34684e29af6a8a1f3333dc19f0b0083cd58b504dd5566e98871e4045b5c1,17,121.05,30,0,enterprise,0
13eb99bae3fe46b165ef53f50917aa6987ba1dc857152381d56ca1fe27ded3f2,14,60.7,4,0,pro,0
caa2efa2ce9f0b0bbca43ff36abf5b6c91f8cfc0acaa0f9d69f625da25557d58,8,36.05,0,0,basic,1
33ca38b5b39674a4edc7300ffc6521e3f9fc3d3ddc80de73462eedc02354e54c,17,69.2,4,0,pro,1
d11074354e07c1a925c8101bac13b5b63942c8fea5e53a6ebaab873128c4dcbe,16,41.15,4,0,basic,0
d2305a9035ac4f3fe86313b4042aa368cb99117a658bd0a9051dd0f650e6034c,21,56.45,4,0,pro,0
a949a37a204cd52bb06fd1b93afc62e19a003421dce32f9966865a221ff9ad4e,4,60.7,4,0,pro,0
4011ae333d4ca23b675037d3eb62657056c9c3f2da4e9a9ef801ebc5839e4fb6,9,42.0,4,0,basic,0
f6d3c81c2daafbee6cca0dd6907b8352bca6a6d5a0fea3974f2de647f01e874c,30,26.7,4,0,basic,1
0ca55b405de4947894720475c9edf5022cee07dfeae0dd73ea9ef9c89baaf1de,2,53.05,30,0,pro,0
6d6ccae9539f076afaaeecef3b075d37dae82f67bc3c42ce0b403dd52ec5735a,35,63.25,30,0,pro,1
29d2c6cd8f58e4b41148ca8a1c70115027396a81d8d5a27a6a63d356285c5369,19,42.85,4,0,basic,1
e72cde26ff86bbaa03dd09f30ce51d40b1a73bd5e7e81902ba08ab95be22e684,8,72.6,30,0,pro,0
edfae92073af8f07f0692f4fb594bfc9b242112f143c3b7ddf4532535806b2cc,18,48.8,4,0,pro,1
ba8482395a9be06da272d11d41f47d47bc5d55dc180e310078805abf52d08500,22,28.4,4,1,basic,1
b413109a6b6f88adaaa004e0381c82002da556f06c935e5d2ce4f2d7ff98063a,3,42.85,4,0,basic,0
340d25e85e412ae4a52d3fccad114441068c0ab19a7a6207a90f60ae1252f731,16,73.45,30,0,pro,0
b7bf2328a29aa89abfa23615f27e949493a9ce0388397d556cde4ec5eda6af31,9,61.55,30,0,pro,0
fc681991384fdc1c95091e3ef0085efc2b72df709f3611a3ce0d4ee341abae39,15,32.65,0,1,basic,1
edb134c0ced2a88fb3a93bb15a72beb0010b4f6275fdf4f0fa644fbef9cc0815,1,25.85,0,1,basic,1
4bb339e5a9536185e066e5920df3933b09d3e59de2ebf7cd8f360a31a9f72cc4,14,43.7,30,0,basic,0
2fded13121721b3c1cce6e976ab3c9a7229533876ec43555cd698419832e21a7,1,99.8,30,0,enterprise,0
6f08728bbfba6adfa6f57c54925b568aba2070d46c32d1c905da0f004071bab5,2,67.5,4,0,pro,0
f6951a5e00d1d7fb4a2e45f72b3c355de8c4fcebe5ba026badf72c5aa97f0e52,20,60.7,4,0,pro,1
655f5041e68b45bf2865276e14a413e7391bca770927edf41efa05f0f2a74ff3,6,34.35,0,0,basic,1
1b694954a6e16b36aabe2233abb996f39a12157e728aa31d954e36707ee2da3c,19,26.7,0,1,basic,0
cbe820688895e00a56bc652c436da41d604243b4bdda7e134a5229ac16e9006a,3,110.85,30,1,enterprise,0
82625fd65637659d644bca2f0526ebc810c10cfa36ed47f3c6d805bfbf9a24d1,30,104.05,30,0,enterprise,0
ae819c114ddce88af58fba1d700721d96fdaad72fa2f31eb519d04b5b2821433,4,35.2,0,0,basic,1
78d3f57fa8b5c7886f15649c4cf9470c5be929a5e87ebcd3b540331658ea537f,32,57.3,30,0,pro,0
4e042f2793964395e90a063cdb5b9c6df1ee115a291f8f5dce33eafff6d7157b,13,65.8,4,0,pro,0
142a36e0b6ee80bded2da3837a351123efce9f59adff1b16461c9e8e4856de07,27,123.6,30,0,enterprise,0
d8076e43bf970af76b646422863bb4902c2754b22874ae565768e844ed01daed,1,64.1,4,0,pro,0
8cb1c07a09da725023675a32cec4d984e746cc03ca339672a6aae9a3bb481223,25,30.95,4,0,basic,0
d076847ca5391a811e26afe6f95da912a55c7bf15f29c277895b4106bc1fcdca,26,101.5,30,0,enterprise,0
dbe732442ef39eb6c987129104f8e8af1fc83ee38d9e5ae02c4572b3feafb7fc,23,66.65,30,0,pro,0
3a055a33f115aea174e4539bc6f3fbfb92e97f59d6ee18d61fbbd24173d411bf,13,69.2,4,0,pro,1
5445c3a68aa3a43c4fa82e21f6664d07486993a5c9687abc4dd573c935fafd87,6,63.25,4,0,pro,0
a095c1f4e8a4030e00b029b5d115a305d1c3c874eeb1afe0ad9910e3bf8fe8fb,16,28.4,4,1,basic,1
0af0a408a7ba291006e1ce99ca542b0fa4aa151bb832dcbf031faf4b0de8efce,22,80.25,30,0,pro,0
070c59bdf01174579489e86f679a6162fa21cfe4c558599c08f242fac3d69836,23,59.85,4,0,pro,0
4230446fbb92edbe61dec3bdfc6c1f5a72d04715e8f8b6e8fd27031ba449f6e3,2,70.05,30,0,pro,0
aea4daa722a12bd8a95adaa082f9afbb1894c1a02ee22fbf65bc87fa6551f571,19,68.35,30,0,pro,0
5c11ef785921463ef5f0b620b8fe2871531514b2fdc9b9fa2b7edb3bb4f4ee5c,8,57.3,4,0,pro,1
3d652ef3133beb4f992fb797e1caf8f2ef7254e3474a87a04ba69d945b5dd027,1,25.85,0,1,basic,1
24faf93cbb48db3442682baf12c48da425e9ba604383bd15cd3af0a088f046f6,14,39.45,30,0,basic,0
ab30f36bca69a995f21d0798e7021beef2f31e17a65d9c99b7f1c862b20ef37e,6,68.35,30,0,pro,0
55c2beb43472f56349e7876ba34c42313c0e927fd980be2089a6514c31f3185e,1,55.6,4,0,pro,0
66da0778b9b4d90335021cfdf348afdf9c40cc153e6b65b138837c3526592144,30,125.3,30,0,enterprise,1
0b58d9a9f1470a32f098d39caedd9e8c9fb75a631ae7061562b7b0ee9751ec53,15,31.8,0,1,basic,1
b6e6e4fe90415bfaa033bc9412c026c268ca11253e6d1bfd0aa6dcc347574540,10,26.7,4,0,basic,1
216cdbcea84476f4962aa0417cbeecd0fee2e5213f489658cb39957cc6c0d529,6,83.65,30,0,pro,1
10f3480dfc572aee48a18f076d803ff28f8d571d5545eb1147f4780e558ff807,13,33.5,4,0,basic,0
878db86093d89072151083221def3e1bb3f3bda183eb7c1605007331547e440e,6,50.5,4,0,pro,0
94caafdb23af76c846f1528eb3b464ab1e97e395d92c8ccee3fb798fc94da68a,35,29.25,0,0,basic,1
5f9046b35d9953983fead76f137a4269498259d887eb594d9d6808ac0d388d43,19,61.55,30,0,pro,0
f9499e9a17f74a6464bfb0292d8d6e828aa2511f89307417fe49309d677c73b4,19,64.95,4,0,pro,0
7b253a2487a51aab3f68f76706f9657a4d8245231f8e5782b10cf36d8874ff7b,28,74.3,30,0,pro,0
19390faca80d66851722586fb8daa44b8868178eaebe3a59cd8746388e9231e6,36,73.45,4,0,pro,0
9f5d05014429a50fdea02450d18d62db1e53f7ca9f02eca851eb5e82dc7c0ba0,9,64.1,30,0,pro,0
b539d128cdc6f7b125891c870bc142894498e4730f8b76b35e1a82c93d86e991,36,36.05,4,0,basic,1
e6596986bf3dc2fb12f8f0ab9c79ceadc9ded78425a2cd71cd51949c548e82c1,22,25.85,4,1,basic,1
ba88f4dc5de6202306ce8af820797d9e53a6e80b7c9176584b72ef246afbc8ab,17,34.35,0,1,basic,1
d3b1df5b1ccd58ea72e071e17d533da8af18826000ab6e89e8b9c14ed25db60d,36,70.05,4,0,pro,1
fc33bf7984f4cd087686ee162cd472264d615e120ddb2ad9bfb3c08ab354b4cd,18,64.95,4,0,pro,1
3523e90a2632afb331e0ab6d2cabe5c7e799e50ce02a1637d77cf57e37f96886,9,26.7,0,1,basic,1
1a786c8323b88fcaf37e63b9645f354cad7bbf949a08910d553505e7afab95de,20,114.25,30,0,enterprise,0
0993034ee5c5ce263f5c8a23379d261f53028f86096ae7433ddb0a411e2c8b87,31,49.65,4,0,pro,1
b7c1929d193bda31bc10062c14dae9b7646bfb6c3ca1ae48dc63514b8bc7d4ab,14,40.3,4,0,basic,0
8e0aac6246ad9d7ae932f42e69c587418c6e56245282918a12ef65c452eea91a,32,55.6,30,0,pro,0
ee2b73d4c915754455a60883673da5670e0b8dffc46e4f65609b93bc6491a35c,4,51.35,30,0,pro,0
64ec55606e3aaf6ed1e7cb2133952b11ad8fffb3b6854ad230dbe63d2bd5c403,17,58.15,30,0,pro,0
f16150c17a86fa7c40a7f02b1212003f993dfe9c67424c12b9523cc39f945e31,33,112.55,30,0,enterprise,0
723bc599300c1b0a92dd00c063a64f5ec5fa8e2b53e7384bd26ba0bb06f9db04,2,104.9,30,0,enterprise,0
4c83c36df1bb45db631bb2089564958ebca408f6da743523a36c01dedbe65cee,29,70.05,30,0,pro,0
1bcd90e69337ed4507b9c1dffa2805a4d8e3720f1041db2bd1aed36396af6d94,14,44.55,4,0,basic,0
f48e1615e035cf8049f5d285ece90fa1dd09299269e843bd2d12fe56358e600a,28,83.65,30,0,pro,0
9d86f29443c0c25842c0340ab7fc4a355563a31d50f35b75c3c3085d2c5d1772,19,33.5,0,0,basic,0
98d4d967ab0318ab5898cdc6309b22540a8b493e990be877df3371519d79c7dc,28,51.35,4,0,pro,0
46d5ff69795999d137047c0687d61f748a0a49b7d978d7f04197699412fca1de,1,94.7,30,1,enterprise,0
ed4a0630c28936398acc016cdf219efb33886c9446497a50558df9a0a755e021,5,69.2,4,0,pro,0
12d7f6bd552e7a1729479b3f2dbe23a84d775ebbf41083bbd78aca6510f44cbf,1,56.45,4,0,pro,0
cded8c471d0a9a54abf63f15348d64759e25fc94ea4d7733a90ad474b86b41f7,16,36.9,0,0,basic,1
3bb07fd13837d044e6f1024be2f6c978f1dbb0edba89928c64fe907ef4943782,28,30.1,0,1,basic,1
351be6f49f86fe189f051bd01744565730dc90e53fbd17cedc5f4e1682640da4,23,62.4,30,0,pro,0
d32caaf6f03e1a0f0cf0a4f82083d11e9e7e5a2fa14b507003b9d8171eff9f33,4,25.85,0,1,basic,1
715c88e6dae4b42eb587e37e650f597197e6fead621bf0691e5ef07e37819d0d,35,57.3,30,0,pro,1
782d2453177b07010c77227ce5f265538bd72dfd51f4cab7235fe01842f8dbad,11,80.25,30,0,pro,0
47122e82798efa8efc0130dd8535f8b94f016bcdd62d2592acfccc98ba108108,4,69.2,4,0,pro,0
d27ca0ddf1bbd38cf8148d314de51cc7e0d16e6ed30449678e7f3ddea9c486ae,33,29.25,0,1,basic,1
c6b7230c3ff8a0183cfdba77508b7b5cd4b9e88a8c3614510a0364b8c380c5b2,18,80.25,30,0,pro,0
49e73b1fea16cf32ef283055ab18a4950da1c6ea9b1b4aac97e0e52819512833,36,33.5,0,1,basic,1
1e66ef10d874d89f5d35cc3bf1e3e34027cf756566e3a94ccffaf39da1757ac4,25,34.35,0,1,basic,0
a810ede50826dd578e020ecf0276b933f243d2fa84f555322b4b9eb8cfdeecb3,21,67.5,30,0,pro,0
3d44871463ed6b77a480a0475a177808b23ed378b6324477f6d97654effc23f6,31,37.75,30,0,basic,0
be3a1a6a0fdbced02680e4a51b713bdb5c34e36776631d524d090cad5e68d462,19,68.35,30,1,pro,0
934490f503a7e38a50c43b50e5b19a93da058b3d6062a3b9fdd7b1a4945e7c02,3,63.25,4,0,pro,0
c807ee094cd51eb1b5997dc9b7cadc11b8e203f4b34c19f3a3fd332c5038ca2d,3,69.2,30,0,pro,0
3cd4f48bdc55849c1215f84534df6d33a990af985344044b2d02d7afa3ba036a,17,25.85,0,0,basic,0
c1c7d0385af0c48549859c515219f46452846ba7d5d17e3fe4cf9b4973d45456,20,31.8,0,1,basic,1
3006fa99e158a18e34f22fef743484d8885d3ba29972944e2e0f645bc29e9733,33,27.55,4,0,basic,1
1a8abe0352d41c812752203109c959df1e3279880ec1906fbcf4d4a710354b72,11,51.35,30,0,pro,1
64a63e85337e270a61f0679143ef518a7efb89e073933035618830303308885e,2,45.4,30,0,basic,0
2f547fc6c92de791707ebbf823960a3e29f6b4114bcae56f75c40b403289c61b,12,48.8,4,0,pro,0
0deb6aae13f7573037d7f28628d0c9d9f9a8861613cf75ef9c3a4cef44ee4f17,4,87.05,30,1,pro,0
1ec24ca2155b61addc92ce6be12cd1499493e6f6bab5b265136b926f188bd154,1,31.8,4,1,basic,1
830e8fc71d0760b712b59cd861ea5e66561b317367490f6361cd53dcec5df838,10,65.8,30,0,pro,1
69cbc3ebd5d980a7aad556a9c05911992e648fbd3db1b543b5ec276be4c9ccca,19,47.95,4,0,pro,0
1c08ebc16df3775dd28b2e13e9b2bc097b7d9eadffbc3355256d02cfb6635bf4,11,69.2,30,0,pro,0
4f198d936deaccca333003e8de9fbd418d87fb09e2eb30706f50dee91e944ccb,35,55.6,4,0,pro,0
f090571894b955dc9500a6b69729b0d5d3bcc1fe465310449ded63a308a7fb34,30,121.9,30,0,enterprise,0
e6b4e017e6c11422f6fc1710cea2e9d09f2571e51d4b13a41a09f583a7235146,4,29.25,4,0,basic,1
86827b2f68b6696a4b737684cc09ec4e3ff6c84c47a69b57d5c6424b244e75d1,8,70.05,30,0,pro,0
c1c6e925d45a363cbaf0a91a9bf712925b6df676a2879c414a86cb491e7ab95d,19,30.95,4,1,basic,1
c3d56fa40d8e36f1d60b344e61726620f5ece78301e96b75543cbe0da462d7c0,4,117.65,30,1,enterprise,0
bb14d967c9cdf55781ed17f03a3b23098fe90664f5605aca1122979f2b6d0235,26,61.55,4,0,pro,0
b0b5817ba6c3ef1a02099167eff2ddfaa22b809c0bd0bf00bf587717f7254904,31,38.6,30,0,basic,0
5175544a448c706ee05a695d32f8be1bf521111be13bf05d1f60ad96357ad291,12,67.5,30,0,pro,0
00754d43efa5cb64b6f5567c947f40498ed020c05caed5b8f979da532a675690,32,36.9,0,0,basic,0
f3ae43c83d057d63508615f37b6f723e374e50cd8826c34ae6c21a6638ec1fa9,2,25.85,4,0,basic,1
c66d6eef891f2ef12a45a26039c5e840c1ca88bc8b550db9f5ebd9598f44d6a1,4,36.05,4,1,basic,1
9ea1bffd77646982a36de0a24a111b7eba61771f7bcc24675a9a5b98dab3f92b,17,64.95,30,0,pro,0
a5160c99cb3e6185ff6514cbcfa9d582ee00638f00fb062deac1a217025404ef,34,117.65,30,1,enterprise,0
d0acd630624fe8e06018619e4ac36724e74a6407e8a78a3d6020d93a2461e460,11,53.05,4,0,pro,0
494d4137c842433a75c9cd2a5016032202b661fd92318a5759254a9d520331a6,12,38.6,30,0,basic,0
31639ef934524f4bfee576edbb2102adb3d3b599fdda58046e16662ec3e74c89,14,32.65,0,1,basic,0
a2796ce63e880aaec06c7e4f03d9b340d52bead3bb37ee78ae683a3b25cf4328,31,50.5,30,0,pro,0
6f63546fa2fa8ef6197e49e994d2fbc88c1f5e8815664ecdb774c35bb662c529,23,50.5,4,0,pro,0
40e791a8337f6ca6dd0044846f576df4c45055d33711d32de94240fc8ea393a9,36,61.55,4,0,pro,0
6c269d1f556b4b904583970e7956d98121384ab5f00f68461a3ca29b7dd6a4a6,21,39.45,30,0,basic,0
ffd02b78d082a599186608dd19ccf6547aa39b609c5f02919ddbded66fa86e68,33,34.35,0,1,basic,1
4fe4290b8c25bc57a80e210248a8db6d32cd674a85f59f5c68eb11205609c490,3,67.5,30,0,pro,0
28e699e5df6f64a24c1ee2dc3368f64f451f7ad58a4ab76b0fd71fbc2b2a9dae,17,48.8,4,0,pro,0
db61ff3b2df7c5e685f520fa66b36ab951f66b7eacbd43cc7407f4a46b81d4f8,7,123.6,30,0,enterprise,0
be1f620f0e583352663cd93e961211e79270630f57f51da85eab3b1d1d5b2a07,12,47.1,30,0,pro,0
8914ff4b7e75cfe498b9bfafb69b4dc0928c4c0633303cfe2bf5b27d8cc97f7d,24,57.3,30,0,pro,0
5f444c347bc582fcf61919f0a156a359b174c0aaf3994d5abcb473ab87315ddf,2,87.9,30,0,pro,0
599c2d765a742d2ac1b8e0920899190f3815135325376bfe3515d50c90a3cc24,20,66.65,30,0,pro,1
874e46f69138b6bc0a100333f117535f9fabf9083b1a5060e0b662a2c0554e7f,20,49.65,30,0,pro,0
b506266e75116ba5d51925a16c277bdb3311ca53f1c07f355e4202fdacb2da63,31,69.2,30,0,pro,0
6a0113d98120a42ce2a6b9ce7e944302687fc2d9a51519b38ddb741272934784,28,36.05,0,0,basic,1
8db6e854f9645c26a4f8f065ce2697e2ac4edded36620c7081b868e76dd91098,35,35.2,0,1,basic,1
07b66b9c76218b2590228b3138e562ac81994550332fbcf57417b9892d8ee1f6,6,36.9,4,1,basic,1
c1e1d131ec0bd3ee343bbfed874995e50973d9b0cb0c4885eb522547611454ea,36,62.4,30,0,pro,1
8f7649bd42017a81da09cc8adf5a0da3825b9d5fdaaadc50a1d1625867c0b308,7,75.15,30,0,pro,0
d877983a7e4ccedee96917f738b08fcee085d73614d2c6e2e5e051620e205c5f,14,33.5,0,0,basic,1
d9d3ea648a4f2871199cd500da75662c16cf1dc0a937b960317d8ebaac75e4a9,35,29.25,4,0,basic,1
c07503c1e35c56ebb8e5f499e969e78e34f4c502c687d3a99791dbb6499aacdd,21,44.55,30,0,basic,1
8bafa88aff0fd6880e2841524ee25b507420960c205a34e22a8d9a38180b5b3f,25,63.25,30,0,pro,0
b6b11dbecfe56d47a63e4e1fa9bb16dcac1cac4558923613e2ef882f9e0d255b,22,49.65,4,0,pro,0
3cd55b9f203142fb8ea8ede76fbfb98126d4fba5a19aa2f46004fa1424fc5665,8,108.3,30,0,enterprise,0
57322807f99cf3532765f3536387f332d9a84f592473c3e5592cee4dcfb8e74b,17,30.1,0,0,basic,1
4afb32c30ce35d4571f45889991e9d86322b7db786121ec1d2227c6805b3b455,7,28.4,0,1,basic,1
38a2a95ddadd6b0fad566a7908d4bcb44476c666900c8ee303419eafe18f5cb3,3,106.6,30,1,enterprise,0
726ab3db952a41d83c56bfe9b44b280d5c38e1b0e666f60d0a474a536ea82907,30,104.9,30,0,enterprise,0
c9685b05dbd0646d4599591f9271ecabecdedce801c520f2bc25e8140cd3ed31,22,110.0,30,0,enterprise,0
7ecc5773ab99e45b96f839c63d2e97cf6506dd0c1d2da4939970a5ff6845ec29,23,107.45,30,0,enterprise,0
e917d9bf973173a71dbf27cdda09bd461ed2adca4385df31d3cfcf20413c0bca,23,73.45,30,0,pro,1
5862d0b66d61f35b7f9cd3fed95fe020af362f3984f4824edfa9b51c35986291,30,118.5,30,0,enterprise,0
6c2952c037c9c46187e8eb3d6c2ee8e11eac72fcf6bef47ca8c1d66ecfa5ea24,36,27.55,0,0,basic,1
3e7c21a05c19180f2b114d30a95983afea102ef01e9564aeab6231e70d929ed5,16,64.95,30,0,pro,0
e92717eb073861a0f8f6bbfd073f287129ef8ef8605ae87427fba8b1efc7283d,5,41.15,4,0,basic,0
560a19ff86b25706d93e7421b5ace955952a3223428da2016a88ea08b80fcb68,7,75.15,4,0,pro,0
55a67aac6c8773b4dc5025ee238a03779601b7b10d9b080f724807a44975ca7b,27,64.95,30,0,pro,0
5a1452a444302898afdaf5135c3fa432bd2071e18c586998dcb1257483513cf6,33,40.3,30,0,basic,0
675506918e66acef447f01062ed5c4a0c8855a606f8cdd63cf7538185bcf44be,10,114.25,30,0,enterprise,0
6626783b459cdea53e4f289852dca800e4fc9fb481628f1c89b254f001b89903,25,25.85,4,0,basic,0
aa3e0658bf6f1fb6b4a66bd34e01f31aa22f6658c56903c217f831ab65ed055c,24,33.5,4,0,basic,1
6c078a433e57b699fd507a85b5a316147c22754cac1379bf4ca68ad8b9ce37d5,2,28.4,4,1,basic,1
9e9403a605e52e29d8969369b683bec47d682c4aa65ff6d61b236742f6ca8a18,9,84.5,30,0,pro,0
70f562e73411af33903e8243a00b28a8ab269916ac69e0bac6cc5dee6575f2e7,18,36.9,0,0,basic,1
12a6e5bf3c29b8dbd05a24779671493cc7b80403360969223ee9e88a061d10ff,4,43.7,4,0,basic,1
5a5c51cfa28da18ab6c5cccb342403f771e02619bb747b1afdd029e21ff0dcfe,30,40.3,30,0,basic,0
42b67b52c3a4470f302b33f58e0ac06929af1f3db48d990587d78f0b89ff633f,13,27.55,0,1,basic,1
526d33e19af68479552a777237e3beb8c5c09ddfa0e9ac49813bbf82d02b5c96,34,61.55,4,0,pro,0
bdd12a85056c2227107f79c70c08d8b00c26963c45c795ee96f12caad2cdfa04,16,65.8,30,0,pro,0
33ad82290c7307ba525d0abbd5690823b7ff077fbdbeee8f8137bc0b5469e484,13,29.25,0,1,basic,1
ebe7d51daaa5eb030fcf2912b57e4313d2e9beefea328cd8f0f1c5494a49f268,4,39.45,4,0,basic,0
5562acf5d559e0e899ae83a3a1fd7cb6dd187b594361c8cd5b724bab9b2e214c,3,30.95,0,1,basic,1
71a9fdbfac633b5f4870934f17dd06eff431e60d5d978da6886ddee9d8e494c7,15,77.7,30,0,pro,0
